Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.5279999990,4,-45720.5585937500,-63386.2148437500,-37619.2343750000,-14853.3144531250,-28504.3300781250,-52947.8593750000,-37139.0976562500,-66133.8046875000,,,
0.5319999990,4,-45710.8125000000,-63374.1015625000,-37607.1445312500,-14842.0498046875,-28491.0292968750,-52935.4335937500,-37127.1171875000,-66120.8828125000,,,
0.5359999991,4,-45704.3554687500,-63361.2929687500,-37593.3320312500,-14830.6054687500,-28476.5234375000,-52922.8710937500,-37113.5273437500,-66106.3515625000,,,
0.5399999991,4,-45707.5937500000,-63368.0859375000,-37602.0273437500,-14838.4951171875,-28485.4199218750,-52931.1875000000,-37121.9335937500,-66114.6015625000,,,
0.5439999991,4,-45723.1054687500,-63389.2539062500,-37624.4453125000,-14861.0039062500,-28509.5605468750,-52954.8789062500,-37144.0625000000,-66138.8125000000,,,
0.5479999990,4,-45797.9609375000,-63464.9140625000,-37698.1601562500,-14933.4902343750,-28584.7070312500,-53029.2890625000,-37217.0625000000,-66213.3046875000,,,
0.5519999990,4,-45732.9414062500,-63388.0234375000,-37620.0195312500,-14858.3212890625,-28505.5585937500,-52951.6367187500,-37139.7929687500,-66134.5390625000,,,
0.5559999992,4,-45722.4375000000,-63373.5625000000,-37606.6523437500,-14845.0673828125,-28492.2363281250,-52939.4804687500,-37126.5156250000,-66121.5781250000,,,
0.5599999991,4,-45725.9023437500,-63386.7734375000,-37621.2460937500,-14859.3046875000,-28507.2792968750,-52953.0898437500,-37141.0195312500,-66136.2812500000,,,
0.5639999991,4,-45723.5781250000,-63385.8789062500,-37620.5781250000,-14859.6406250000,-28506.2968750000,-52951.5039062500,-37140.5078125000,-66135.5000000000,,,
0.5679999990,4,-45724.6250000000,-63377.0507812500,-37609.5820312500,-14850.9453125000,-28494.1816406250,-52938.7421875000,-37129.7773437500,-66123.6328125000,,,
0.5719999990,4,-45806.1210937500,-63458.7460937500,-37691.2968750000,-14930.7636718750,-28575.6992187500,-53019.4296875000,-37211.0273437500,-66205.2187500000,,,
0.5759999990,4,-45747.8046875000,-63409.8867187500,-37643.6875000000,-14883.6904296875,-28527.8652343750,-52972.3789062500,-37163.6640625000,-66157.4296875000,,,
0.5799999991,4,-45742.5546875000,-63407.8515625000,-37640.3125000000,-14879.6894531250,-28525.7207031250,-52969.0937500000,-37160.6015625000,-66155.7500000000,,,
0.5839999991,4,-45728.6054687500,-63385.2070312500,-37616.0195312500,-14856.8906250000,-28502.2500000000,-52946.1640625000,-37136.3476562500,-66131.9687500000,,,
0.5879999991,4,-45863.3398437500,-63513.0625000000,-37743.9804687500,-14981.1220703125,-28633.3203125000,-53075.6914062500,-37263.8007812500,-66262.1484375000,,,
0.5919999990,4,-45926.8671875000,-63587.2695312500,-37819.7968750000,-15058.8164062500,-28709.1835937500,-53152.0429687500,-37340.8242187500,-66339.0625000000,,,
0.5959999990,4,-45640.6054687500,-63306.8203125000,-37538.8359375000,-14779.7998046875,-28427.6855468750,-52872.9843750000,-37059.7265625000,-66057.3828125000,,,
0.5999999992,4,-46049.8671875000,-63714.5859375000,-37944.4335937500,-15182.3320312500,-28835.1347656250,-53277.5273437500,-37463.8906250000,-66465.0078125000,,,
0.6039999991,4,-45465.1015625000,-63117.7695312500,-37348.5117187500,-14598.1923828125,-28233.6503906250,-52685.3398437500,-36870.3632812500,-65864.7109375000,,,
