Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.4559999993,3,-187500.0156250000,-110730.1328125000,-183533.7812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4599999993,3,-187500.0156250000,-110722.8515625000,-183529.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4639999992,3,-187500.0156250000,-110718.0625000000,-183526.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4679999992,3,-187500.0156250000,-110716.1406250000,-183527.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4719999994,3,-187500.0156250000,-110710.6250000000,-183524.7968750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4759999993,3,-187500.0156250000,-110704.8125000000,-183521.5625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4799999993,3,-187500.0156250000,-110699.3984375000,-183518.7031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4839999992,3,-187500.0156250000,-110695.9140625000,-183517.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4879999992,3,-187500.0156250000,-110690.4375000000,-183515.1250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4919999992,3,-187500.0156250000,-110683.7968750000,-183511.2343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4959999993,3,-187500.0156250000,-110680.0703125000,-183509.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4999999993,3,-187500.0156250000,-110676.6484375000,-183509.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5039999993,3,-187500.0156250000,-110673.7890625000,-183508.9062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5079999992,3,-187500.0156250000,-110669.6484375000,-183507.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5119999992,4,-187500.0156250000,-110665.2500000000,-183505.5156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5159999991,4,-187500.0156250000,-110660.6640625000,-183503.5937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5199999991,4,-187500.0156250000,-110655.9687500000,-183501.3750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5239999990,4,-187500.0156250000,-110651.2109375000,-183499.4062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5279999990,4,-187500.0156250000,-110648.5703125000,-183499.3593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5319999990,4,-187500.0156250000,-110645.2421875000,-183498.6718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5359999991,4,-187500.0156250000,-110639.7890625000,-183495.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5399999991,4,-187500.0156250000,-110636.7500000000,-183495.4843750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5439999991,4,-187500.0156250000,-110632.8828125000,-183494.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5479999990,4,-187500.0156250000,-110629.2656250000,-183493.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5519999990,4,-187500.0156250000,-110623.7421875000,-183490.2187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5559999992,4,-187500.0156250000,-110618.6875000000,-183487.9062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5599999991,4,-187500.0156250000,-110616.0781250000,-183487.8593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5639999991,4,-187500.0156250000,-110612.3671875000,-183486.6718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5679999990,4,-187500.0156250000,-110607.4218750000,-183484.5000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5719999990,4,-187500.0156250000,-110601.8125000000,-183481.6406250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5759999990,4,-187500.0156250000,-110596.5625000000,-183479.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5799999991,4,-187500.0156250000,-110590.9296875000,-183476.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5839999991,4,-187500.0156250000,-110587.3984375000,-183475.1406250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5879999991,4,-187500.0156250000,-110584.8281250000,-183475.3125000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5919999990,4,-187500.0156250000,-110580.7578125000,-183473.7812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5959999990,4,-187500.0156250000,-110574.6093750000,-183470.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
